Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Weir Greenhouse,Kings,05/10/1984,90NR01278,-73.9961678552,40.6591142485,POINT (-73.9961678552 40.6591142485)
Duchess Company Superintendent's House,Dutchess,09/29/1984,90NR00444,-73.9255133316,41.5942362817,POINT (-73.9255133316 41.5942362817)
"Mack, Gerald, House",Chautauqua,09/26/1983,90NR00122,-79.5805589683,42.3253540375,POINT (-79.5805589683 42.3253540375)
Schoolhouse #6,Albany,11/10/1982,90NR01665,-73.968405089,42.7042327344,POINT (-73.968405089 42.7042327344)
"Koon, Henry, House",Rensselaer,02/21/1997,97NR01159,-73.6695495879,42.7169062685,POINT (-73.6695495879 42.7169062685)
"Moran, Thomas, House",Suffolk,10/15/1966,90NR01929,-72.1943435766,40.9540181994,POINT (-72.1943435766 40.9540181994)
"Jansen, Johannes, House and Dutch Barn",Ulster,09/26/1983,90NR01087,-74.2639668264,41.669194007,POINT (-74.2639668264 41.669194007)
Watrous Peck House,Ontario,03/13/2017,16NR00037,-77.5237332097,42.869840098,POINT (-77.5237332097 42.869840098)
English Church and Schoolhouse,Rockland,11/23/1977,90NR02397,-74.0318075979,41.1502036394,POINT (-74.0318075979 41.1502036394)
House at 173 Sixteenth Avenue,Nassau,02/18/1988,90NR01749,-73.6521671297,40.8475187126,POINT (-73.6521671297 40.8475187126)
"Green, John, House",Suffolk,09/26/1985,90NR01908,-73.4254408941,40.8990098705,POINT (-73.4254408941 40.8990098705)
Niagara County Courthouse,Niagara,05/09/1997,97NR01185,-78.7001779856,43.169777394,POINT (-78.7001779856 43.169777394)
"V. Santini, Inc. Warehouse",Bronx,10/29/2020,20NR00038,-73.9030678615,40.8590690604,POINT (-73.9030678615 40.8590690604)
"Shay, William, Double House",Dutchess,02/27/1987,90NR00317,-73.9496922384,41.5869598138,POINT (-73.9496922384 41.5869598138)
"Baylis, M., House",Suffolk,09/26/1985,90NR01800,-73.4174020503,40.7906756751,POINT (-73.4174020503 40.7906756751)
"McKenzie, John and Harriet, House",Oswego,12/04/2001,01NR01866,-76.5198795054,43.4562867924,POINT (-76.5198795054 43.4562867924)
Deyo-Dubois House,Ulster,08/25/2020,19NR00098,-73.9782027246,41.7135440621,POINT (-73.9782027246 41.7135440621)
"Wood, Joseph, House",Suffolk,05/18/2003,02NR04952,-73.0842247447,40.7298375927,POINT (-73.0842247447 40.7298375927)
"Dorr, Dr. Joseph P., House",Columbia,10/31/2007,07NR05731,-73.5180693999,42.1811547488,POINT (-73.5180693999 42.1811547488)
"Beardsley-Oliver House, 312 Laurel Avenue",Cattaraugus,02/28/2008,07NR05705,-78.4259742412,42.0785397627,POINT (-78.4259742412 42.0785397627)
"Goodman, Stephen L., House",Warren,09/29/1984,90NR02714,-73.6458679408,43.3079283584,POINT (-73.6458679408 43.3079283584)
"LeFevre, Abraham and Maria,  House",Ulster,07/28/2006,05NR05554,-74.1296795745,41.6980097189,POINT (-74.1296795745 41.6980097189)
"Van Loon, Albertus, House",Greene,11/28/1980,90NR00558,-73.804992526,42.2669784683,POINT (-73.804992526 42.2669784683)
Schroeppel House,Oswego,09/09/1982,90NR02140,-76.2182753769,43.2058491921,POINT (-76.2182753769 43.2058491921)
Sternbergh House,Schoharie,03/21/1985,90NR02678,-74.3018325197,42.7023859467,POINT (-74.3018325197 42.7023859467)
Earlville Opera House,Chenango,01/22/1973,90NR00202,-75.5444872975,42.7395374121,POINT (-75.5444872975 42.7395374121)
Wiggins-Rolph House,Suffolk,09/26/1985,90NR01859,-73.4095413154,40.8720381736,POINT (-73.4095413154 40.8720381736)
Crane House,Orange,05/18/2018,18NR00009,-74.4331421789,41.5102084847,POINT (-74.4331421789 41.5102084847)
Winans-Huntting House,Dutchess,05/15/2017,16NR00026,-73.6433989141,41.9481463203,POINT (-73.6433989141 41.9481463203)
"Houseman, Peter, House",Richmond,10/29/1982,90NR01039,-74.1356792031,40.6159809053,POINT (-74.1356792031 40.6159809053)
"Pratt, Zadock, House",Greene,08/14/1986,90NR00545,-74.4321445692,42.31482285,POINT (-74.4321445692 42.31482285)
"East 29 Street, House at 203",New York,07/08/1982,90NR00776,-73.9798929686,40.742504239,POINT (-73.9798929686 40.742504239)
"Bixby, Constant Riley W., House",Niagara,11/15/2002,02NR04950,-78.49277155,43.2616315759,POINT (-78.49277155 43.2616315759)
"Mandel, Richard H., House",Westchester,03/01/1996,94NR00717,-73.7253751874,41.244194089,POINT (-73.7253751874 41.244194089)
"Hays, John R., House",Orange,08/22/2002,02NR01922,-74.1881285707,41.5589818103,POINT (-74.1881285707 41.5589818103)
"Market Street, House at 51",New York,07/29/1977,90NR00799,-73.9945540471,40.7118283553,POINT (-73.9945540471 40.7118283553)
"White, Andrew Dickson, House",Tompkins,12/04/1973,90NR02251,-76.4819681363,42.4482003231,POINT (-76.4819681363 42.4482003231)
"Youngs, Thomas, House",Monroe,06/24/1993,92NR00411,-77.5037465669,43.0824738936,POINT (-77.5037465669 43.0824738936)
"Lord, Dr. John, House",Chautauqua,03/02/1991,91NR03348,-79.2803542633,42.0415483403,POINT (-79.2803542633 42.0415483403)
Sixty-Eighth Police Precinct Station House and Stable,Kings,06/03/1982,90NR01282,-74.0089848147,40.650412035,POINT (-74.0089848147 40.650412035)
"Aurora Street, House at 17",Cayuga,02/24/1995,95NR00788,-76.4228593356,42.7101528959,POINT (-76.4228593356 42.7101528959)
Jeffrey's Hook Lighthouse,New York,05/29/1979,90NR00730,-73.9469482913,40.8502581213,POINT (-73.9469482913 40.8502581213)
"Benton, Dr. Abner, House",Jefferson,08/23/1984,90NR01118,-75.6272832835,44.289818849,POINT (-75.6272832835 44.289818849)
Sanford House,Warren,05/29/1998,96NR01029,-73.6202564816,43.35204224,POINT (-73.6202564816 43.35204224)
Charles H. Coons House,Columbia,07/22/2015,15NR00022,-73.8748376883,42.1042308614,POINT (-73.8748376883 42.1042308614)
"Osgood, J. C., Firehouse",Rensselaer,11/02/2000,00NR01638,-73.692446943,42.7197018108,POINT (-73.692446943 42.7197018108)
First Columbia County Courthouse,Columbia,01/07/1998,97NR01260,-73.7424085693,42.2233914947,POINT (-73.7424085693 42.2233914947)
"Lafevre, John A., House and School",Ulster,11/16/1989,95NR00835,-74.1198354107,41.6968534252,POINT (-74.1198354107 41.6968534252)
House at 285 Sea Cliff Avenue,Nassau,02/18/1988,90NR01757,-73.6470360085,40.8491459415,POINT (-73.6470360085 40.8491459415)
"Millspaugh, Gilbert, House",Orange,11/07/2005,04NR05388,-74.1872908351,41.5589579021,POINT (-74.1872908351 41.5589579021)
"Walrath, Arthur, House",Jefferson,11/19/1980,90NR01165,-75.9800829129,44.0036373618,POINT (-75.9800829129 44.0036373618)
"Shell House, The",Nassau,06/02/1988,90NR01706,-73.6335880185,40.8977896019,POINT (-73.6335880185 40.8977896019)
"Lackmann, J. Leonard, House",Albany,02/20/1998,90NR02867,-73.7056752805,42.7711581404,POINT (-73.7056752805 42.7711581404)
"Manny, Anthony, House",Sullivan,09/15/2000,00NR01628,-75.0871204983,41.814917218,POINT (-75.0871204983 41.814917218)
Seaman-Knapp House,Rockland,05/24/2012,12NR06311,-74.0592974586,41.1865019281,POINT (-74.0592974586 41.1865019281)
Cherry Grove Community House and Theatre,Suffolk,06/04/2013,13NR06425,-73.0904897186,40.6600789573,POINT (-73.0904897186 40.6600789573)
Friends Meetinghouse and School,Kings,11/04/1982,90NR01330,-73.9893166579,40.6899765478,POINT (-73.9893166579 40.6899765478)
Bronck-Sylvester House,Greene,03/12/2002,02NR01905,-73.8139732409,42.358945139,POINT (-73.8139732409 42.358945139)
Fowler-Loomis House,Oswego,11/14/1991,91NR00020,-76.2205876539,43.4583683078,POINT (-76.2205876539 43.4583683078)
"Wilbor House, The",Columbia,06/30/1997,97NR01193,-73.5595463737,42.4455248868,POINT (-73.5595463737 42.4455248868)
"Reynolds, George, House",Jefferson,09/27/1985,90NR01127,-76.2610698594,44.1637577488,POINT (-76.2610698594 44.1637577488)
"West Cayuga Street, House at 21",Cayuga,02/24/1995,95NR00793,-76.4238506094,42.7133237439,POINT (-76.4238506094 42.7133237439)
"Jones, George Westinghouse, House ('Caermarthen')",Schenectady,09/15/2004,04NR05233,-73.8866334825,42.7943195843,POINT (-73.8866334825 42.7943195843)
Pulver-Bird House,Dutchess,07/25/2008,07NR05793,-73.6343125448,41.9110620345,POINT (-73.6343125448 41.9110620345)
"Firehouse, Engine Company 31",New York,01/20/1972,90NR00610,-74.001149804,40.7173193116,POINT (-74.001149804 40.7173193116)
Bristol House,Livingston,08/31/1989,90NR01384,-77.6121345133,42.9028902399,POINT (-77.6121345133 42.9028902399)
Pound-Hitchins House,Niagara,01/27/2015,14NR06614,-78.7093198672,43.1529276792,POINT (-78.7093198672 43.1529276792)
Arsenal House,Oneida,07/18/1974,90NR02069,-75.4670428515,43.2157438781,POINT (-75.4670428515 43.2157438781)
"Rosekrans, Enoch, House",Warren,09/29/1984,90NR02726,-73.6416710936,43.3101678796,POINT (-73.6416710936 43.3101678796)
"Burhans, Harry N., House",Onondaga,08/30/2007,07NR05718,-76.1109373716,43.0447634839,POINT (-76.1109373716 43.0447634839)
Sahler Stone House and Dutch Barn,Ulster,08/12/1999,99NR01483,-74.1956025045,41.8250384488,POINT (-74.1956025045 41.8250384488)
"Howland, Slocum and Hannah, House",Cayuga,04/12/2006,05NR05509,-76.6223926791,42.7612167808,POINT (-76.6223926791 42.7612167808)
"East 18th Street, Houses at 326, 328 and 330",New York,09/30/1982,90NR00860,-73.9819626429,40.7341335546,POINT (-73.9819626429 40.7341335546)
Amelia Bloomer House,Seneca,08/29/1980,90NR02211,-76.7909364908,42.9100113611,POINT (-76.7909364908 42.9100113611)
Cobblestone House at 1027 Stone Church Road,Seneca,09/28/2007,07NR05745,-76.8844597977,42.9764801758,POINT (-76.8844597977 42.9764801758)
"Gridley, John, House",Onondaga,08/16/1977,90NR02111,-76.1400069736,43.0007308781,POINT (-76.1400069736 43.0007308781)
Cock-Cornelius House,Nassau,03/22/2006,05NR05539,-73.59599119,40.874635566,POINT (-73.59599119 40.874635566)
Nazareth House,Monroe,04/12/1984,90NR01466,-77.6085822189,43.144116683,POINT (-77.6085822189 43.144116683)
Weston Schoolhouse,Schuyler,10/08/1998,98NR01326,-77.0768504963,42.4220062757,POINT (-77.0768504963 42.4220062757)
Elliot-Buckley House,Ulster,09/29/2011,11NR06213,-73.9715173275,41.5970072671,POINT (-73.9715173275 41.5970072671)
Karpen House,Suffolk,07/26/2006,06NR05578,-73.4544344133,40.8961660894,POINT (-73.4544344133 40.8961660894)
"Armstrong, Louis, House",Queens,05/11/1976,90NR01573,-73.8615967789,40.7545742136,POINT (-73.8615967789 40.7545742136)
"West Cayuga Street, House at 31",Cayuga,02/24/1995,95NR00794,-76.4252050982,42.7136497041,POINT (-76.4252050982 42.7136497041)
River View House,Orange,11/23/1982,90NR02347,-74.0032750581,41.4383343216,POINT (-74.0032750581 41.4383343216)
U.S. Customhouse,Oswego,11/21/1976,90NR02150,-76.5109328547,43.45486301,POINT (-76.5109328547 43.45486301)
"Jones Street, Houses at 26, 28 and 30",New York,06/03/1982,90NR00748,-74.0027446909,40.7317197216,POINT (-74.0027446909 40.7317197216)
"Whitman, Joseph, House",Suffolk,09/26/1985,90NR01856,-73.4219917119,40.820822749,POINT (-73.4219917119 40.820822749)
"Colgate, Robert, House",Bronx,09/08/1983,90NR00053,-73.9127933803,40.9016329719,POINT (-73.9127933803 40.9016329719)
Cargill House,Livingston,08/31/1989,90NR01385,-77.6106430566,42.9073580295,POINT (-77.6106430566 42.9073580295)
Rutherford House,Otsego,12/03/2019,19NR00043,-75.2420044847,42.6975542734,POINT (-75.2420044847 42.6975542734)
"Beakes, John G., House",Orange,11/29/2010,10NR06167,-74.4265818785,41.4479306767,POINT (-74.4265818785 41.4479306767)
"Anthony, Susan B., Childhood House",Washington,04/13/2007,06NR05585,-73.4231211503,43.1105394875,POINT (-73.4231211503 43.1105394875)
Frank W. Smith House,Suffolk,09/24/2010,10NR06145,-73.4117696,40.6742640801,POINT (-73.4117696 40.6742640801)
"Millay, Edna St. Vincent, House and Gardens (Steelpetop))",Columbia,11/11/1971,90NR00211,-73.4461198424,42.3199849317,POINT (-73.4461198424 42.3199849317)
House at 328 North Peterboro Street,Madison,05/23/1986,90NR01432,-75.7494418373,43.0847490345,POINT (-75.7494418373 43.0847490345)
"Weaver, Solomon, House",Yates,08/24/1994,94NR00679,-77.1592846463,42.5968629404,POINT (-77.1592846463 42.5968629404)
"Tousey, Benjamin C., House (The Willows)",Dutchess,08/19/1994,94NR00709,-73.7650163676,41.8348735164,POINT (-73.7650163676 41.8348735164)
Daniel Webster Jenkins House,Schoharie,05/04/2018,18NR00012,-74.3391906218,42.71006513,POINT (-74.3391906218 42.71006513)
Hudson/Athens Lighthouse,Greene,05/29/1979,90NR00554,-73.8086859053,42.252016314,POINT (-73.8086859053 42.252016314)
Winfield Corners Stone House,Ulster,08/12/1999,99NR01482,-74.1948043136,41.8225635687,POINT (-74.1948043136 41.8225635687)
LeRoy House/Union Free School,Genesee,11/07/1997,97NR01278,-77.9857835814,42.9792129151,POINT (-77.9857835814 42.9792129151)
Cohocton Town and Village Municipal Building (Larrowe House),Steuben,12/07/1989,90NR03084,-77.495058799,42.4985053103,POINT (-77.495058799 42.4985053103)
Attlebury School House,Dutchess,05/16/2016,15NR00114,-73.668031489,41.9192854566,POINT (-73.668031489 41.9192854566)
"Fredella, Joseph J., House and Garage",Warren,09/29/1984,90NR02711,-73.643157252,43.3068952097,POINT (-73.643157252 43.3068952097)
Nathan Garnsey House,Saratoga,01/12/2012,10NR06163,-73.8660839176,42.8696311718,POINT (-73.8660839176 42.8696311718)
Hoffman House,Dutchess,07/08/2007,96NR00984,-73.9389523195,41.7095106282,POINT (-73.9389523195 41.7095106282)
Gray-Jewett House,Montgomery,10/05/2005,05NR05458,-74.1997947209,42.9336038868,POINT (-74.1997947209 42.9336038868)
"Foster, Dr. Charles A., House",Warren,09/29/1984,90NR02709,-73.634598475,43.3109924308,POINT (-73.634598475 43.3109924308)
Western New York Wine Co (Philip Argus House and Winery),Steuben,09/10/2014,14NR06568,-77.1809676812,42.4709122105,POINT (-77.1809676812 42.4709122105)
"Green, Nathan and Clarissa, House",Oswego,02/26/2002,01NR01865,-76.5198724491,43.4561555592,POINT (-76.5198724491 43.4561555592)
"Tuttle, Newman, House",Oswego,11/15/1988,90NR02163,-76.0636200001,43.6434823792,POINT (-76.0636200001 43.6434823792)
"Concklin, Abner, House",Rockland,08/06/1987,90NR02404,-73.9201612077,41.0071315767,POINT (-73.9201612077 41.0071315767)
Colonel Aaron North House,Essex,10/29/2020,20NR00072,-73.4453394867,44.2664030888,POINT (-73.4453394867 44.2664030888)
Smith-Ripley House,Jefferson,02/13/2008,07NR05781,-76.0210163009,43.8086850187,POINT (-76.0210163009 43.8086850187)
Norwich Pharmacal Company Warehouse,Chenango,11/16/2018,18NR00076,-75.5219241113,42.5299637683,POINT (-75.5219241113 42.5299637683)
Godfrey House and Barn Complex,Livingston,08/31/1989,90NR01359,-77.6105159486,42.9283833142,POINT (-77.6105159486 42.9283833142)
"Patten, Jacob H., House",Rensselaer,01/05/2016,15NR00097,-73.6799546355,42.7621327859,POINT (-73.6799546355 42.7621327859)
Pagan-Fletcher House,Nassau,09/08/1983,90NR01769,-73.6977247851,40.6754575355,POINT (-73.6977247851 40.6754575355)
"Camp, Elisha, House",Jefferson,04/23/1973,90NR01186,-76.1174934651,43.9485494726,POINT (-76.1174934651 43.9485494726)
Taylor Boat House,Jefferson,09/06/1990,90NR03005,-76.1999433249,44.0794938334,POINT (-76.1999433249 44.0794938334)
Hasbrouck House,Dutchess,11/26/1982,90NR00404,-73.9297021982,41.7014315402,POINT (-73.9297021982 41.7014315402)
Bates House,Suffolk,08/18/2017,16NR00134,-72.3627021701,41.1048421084,POINT (-72.3627021701 41.1048421084)
Page House,Sullivan,11/27/1992,92NR00423,-75.047967361,41.6829563998,POINT (-75.047967361 41.6829563998)
Stone-Tolan House,Monroe,07/21/1983,90NR01449,-77.542292911,43.1401164089,POINT (-77.542292911 43.1401164089)
Crossover Island Lighthouse,St. Lawrence,10/03/2007,07NR05696,-75.7784966261,44.4967959351,POINT (-75.7784966261 44.4967959351)
Old Nassau County Courthouse,Nassau,02/17/1978,90NR01702,-73.6398527193,40.737927205,POINT (-73.6398527193 40.737927205)
"State Street, House at No. 8",Livingston,01/07/1999,98NR01321,-77.8731346005,42.7260440439,POINT (-77.8731346005 42.7260440439)
"Haines, Benjamin, House",Orange,06/03/1996,96NR00974,-74.1847698992,41.5349479948,POINT (-74.1847698992 41.5349479948)
Mill House (Gomez the Jew House),Orange,01/29/1973,90NR02305,-73.9811195435,41.5863980353,POINT (-73.9811195435 41.5863980353)
Point Gratiot Lighthouse Complex (Dunkirk Light),Chautauqua,12/18/1979,90NR00114,-79.3540147646,42.4935262474,POINT (-79.3540147646 42.4935262474)
William Ferdon House,Rockland,05/18/2011,10NR06141,-73.918613335,41.0344782829,POINT (-73.918613335 41.0344782829)
"Prince Street, House at 203",New York,05/26/1983,90NR00728,-74.002806946,40.7269275912,POINT (-74.002806946 40.7269275912)
Gurnee-Sherwood House,Rockland,07/19/2011,10NR06189,-74.0971637826,41.1593819949,POINT (-74.0971637826 41.1593819949)
"Bitely, Thomas, House",Yates,08/24/1994,94NR00681,-77.1523483201,42.5921311919,POINT (-77.1523483201 42.5921311919)
Thompson House,Suffolk,01/07/1988,90NR01780,-73.1174697881,40.9335399774,POINT (-73.1174697881 40.9335399774)
Genesee Lighthouse,Monroe,08/13/1974,90NR01478,-77.6108330162,43.2528482796,POINT (-77.6108330162 43.2528482796)
Thompson House,Dutchess,11/26/1982,90NR00425,-73.9204078348,41.6806984663,POINT (-73.9204078348 41.6806984663)
Troy Gas Light Company (Gasholder House),Rensselaer,02/18/1971,90NR00973,-73.6902333441,42.7215112386,POINT (-73.6902333441 42.7215112386)
Hewlett House,Suffolk,09/26/1985,90NR01826,-73.4535985346,40.8376018386,POINT (-73.4535985346 40.8376018386)
"Elliott, Dr. Samuel MacKenzie, House",Richmond,03/28/1980,90NR01019,-74.1096599842,40.6442007397,POINT (-74.1096599842 40.6442007397)
Leffingwell-Batcheller House,Westchester,02/23/2015,14NR06608,-73.8926160638,40.9419222617,POINT (-73.8926160638 40.9419222617)
Rockland County Courthouse and Dutch Gardens,Rockland,01/03/1991,91NR00049,-73.990463502,41.1468707003,POINT (-73.990463502 41.1468707003)
Beacon Engine Company No. 1 Firehouse,Dutchess,12/06/2004,03NR05067,-73.9611224677,41.5010088016,POINT (-73.9611224677 41.5010088016)
Gillespie House,Albany,11/10/1982,90NR01658,-73.9296000292,42.7125679903,POINT (-73.9296000292 42.7125679903)
"Babcock, Dr. John, House",Albany,12/10/2003,03NR05097,-73.8131809151,42.5494902074,POINT (-73.8131809151 42.5494902074)
"Fine, Judge John, House",St. Lawrence,01/09/1986,90NR02568,-75.4909507097,44.6960495047,POINT (-75.4909507097 44.6960495047)
"Ten Eyck, Tobias C., House and Cemeteries",Albany,11/25/1994,94NR00750,-73.8057447582,42.5137327442,POINT (-73.8057447582 42.5137327442)
Chemung County Courthouse Complex,Chemung,08/12/1971,90NR00142,-76.801484597,42.0905330347,POINT (-76.801484597 42.0905330347)
"Hull, Warren, House",Erie,05/11/1992,92NR00344,-78.6221331128,42.946941258,POINT (-78.6221331128 42.946941258)
Schoonmaker House,Albany,01/11/2002,01NR01877,-73.7951050347,42.5449397173,POINT (-73.7951050347 42.5449397173)
Potter-Williams House,Suffolk,09/26/1985,90NR01836,-73.4260801352,40.8766128024,POINT (-73.4260801352 40.8766128024)
"Collins, Nathaniel Bishop, House",Tioga,07/02/1984,90NR02230,-76.1838082636,42.3111023472,POINT (-76.1838082636 42.3111023472)
"East 58th Street, Houses at 311 and 313",New York,11/14/1982,90NR00913,-73.9641104898,40.7599485979,POINT (-73.9641104898 40.7599485979)
"Bumpstead, John, House",Suffolk,09/26/1985,90NR01805,-73.4499732655,40.8462680954,POINT (-73.4499732655 40.8462680954)
Hamilton County Courthouse Complex,Hamilton,09/24/1992,92NR00296,-74.4128232834,43.470113572,POINT (-74.4128232834 43.470113572)
First Police Precinct Station House,New York,10/29/1982,90NR00890,-74.0083547714,40.7036872428,POINT (-74.0083547714 40.7036872428)
"Rice, Oliver, House",Fulton,02/10/1995,95NR00800,-74.2768904895,43.1003922544,POINT (-74.2768904895 43.1003922544)
