OBJECTID,City,Block,Lot,Street & Number,BBL,Property Name,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area,Type,County
0,Manhattan,0,0,Adjacent to 80 Broadway,0,Historic Street Lampposts (005),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.32782774,77.9015825,lampost,New York
0,Manhattan,0,0,Southeast corner of Canal and Lafayette Streets,0,Historic Street Lampposts (035),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.12429079,76.89261592,lampost,New York
0,Manhattan,636,7503,Adjacent to 303 West 10th Street,1006367503,Historic Street Lampposts (092),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.29709227,77.74880055,lampost,New York
0,Manhattan,0,0,Gansevoort Street at foot of LIttle West 12th Street,0,Historic Street Lampposts (045),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.15475528,77.0432153,lampost,New York
0,Manhattan,0,0,Northeast corner of Broadway and West 23rd Street,0,Historic Street Lampposts (051),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.30343972,77.78034061,lampost,New York
0,Manhattan,0,0,Southwest corner of Fifth Avenue and 28th Street,0,Historic Street Lampposts (090),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.33940618,77.95917638,lampost,New York
0,Manhattan,0,0,Adjacent to 316 Fifth Avenue,0,Historic Street Lampposts (053),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.30456059,77.7859116,lampost,New York
0,Manhattan,882,39,153 East 26th Street,1008820039,Historic Street Lampposts (094),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.33048852,77.914816,lampost,New York
0,Manhattan,0,0,South side of East 48th Street between Park Avenue and Lexington Avenue,0,Historic Street Lampposts (081),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.10278173,76.78637741,lampost,New York
0,Manhattan,0,0,Southwest corner of Park Avenue and East 46th Street,0,Historic Street Lampposts (055),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.22286816,77.38045997,lampost,New York
0,Manhattan,0,0,Southwest corner of Park Avenue and East 46th Street,0,Historic Street Lampposts (054),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.52467954,78.88366488,lampost,New York
0,Manhattan,0,0,South side of East 49th Street between Park Avenue and Lexington Avenue,0,Historic Street Lampposts (082),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.50766522,78.79853748,lampost,New York
0,Manhattan,0,0,Southeast corner of Beekman Place and East 51st Street,0,Historic Street Lampposts (056),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.34846231,78.00423737,lampost,New York
0,Manhattan,0,0,South side of Sutton Place at East 58th Street,0,Historic Street Lampposts (057),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.38996881,78.21093685,lampost,New York
0,Manhattan,0,0,North Point of Alexander Hamilton Square,0,Historic Street Lampposts (059),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.42019447,78.36162808,lampost,New York
0,Manhattan,0,0,Southeast corner of West 139th Street and Edgecombe Avenue,0,Historic Street Lampposts (058),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.22519806,77.39200828,lampost,New York
0,Manhattan,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (063),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.42282375,78.3747448,lampost,New York
0,Manhattan,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (064),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.48532675,78.68684402,lampost,New York
0,Manhattan,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (065),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.32827232,77.90379428,lampost,New York
0,Manhattan,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (067),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.50084041,78.76440601,lampost,New York
0,Manhattan,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (066),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.38974702,78.20983226,lampost,New York
0,Manhattan,0,0,"Entrance ramp to Harlem River Drive at Adam Clayton Powell, Jr. Boulevard",0,Historic Street Lampposts (068),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.51569969,78.83873019,lampost,New York
0,Manhattan,2037,23,Colonel Charles Young Triangle at West 153rd Street and Macomb's Place,1020370023,Historic Street Lampposts (061),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.38676264,78.19495971,lampost,New York
0,Manhattan,2037,23,Colonel Charles Young Triangle at West 153rd Street and Macomb's Place,1020370023,Historic Street Lampposts (060),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.54548375,78.98781494,lampost,New York
0,Manhattan,2136,300,Fort Washington Playground,1021360300,Historic Street Lampposts (107),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4259837,78.39050688,lampost,New York
0,Manhattan,2149,525,High Bridge Park at West 187th Street and Laurel Hill,1021490525,Historic Street Lampposts (105),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.48286413,78.6745362,lampost,New York
0,Manhattan,2149,525,High Bridge Park at West 187th Street and Laurel Hill,1021490525,Historic Street Lampposts (106),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.14526022,76.99626222,lampost,New York
0,Manhattan,0,0,Northeast Corner of West 211th Street and Broadway,0,Historic Street Lampposts (085),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.59034408,79.21262914,lampost,New York
0,Manhattan,0,0,West 215th Steps at Broadway,0,Historic Street Lampposts (086),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.41133998,78.31746837,lampost,New York
0,Manhattan,0,0,West 215th Steps at Broadway,0,Historic Street Lampposts (087),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.37750597,78.1488433,lampost,New York
0,Manhattan,0,0,West 215th Steps at Park Terrace,0,Historic Street Lampposts (088),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.51914753,78.8559815,lampost,New York
0,Manhattan,0,0,Adjacent to 50 Broadway,0,Historic Street Lampposts (004),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.22502715,77.3911611,lampost,New York
0,Manhattan,0,0,Foot of Trinity Place at Greenwich Street,0,Historic Street Lampposts (009),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.52101172,78.86530915,lampost,New York
0,Manhattan,0,0,Adjacent to 1-9 Trinity Place (29 Broadway),0,Historic Street Lampposts (010),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.27061809,77.61732161,lampost,New York
0,Manhattan,0,0,West side of Trinity Place,0,Historic Street Lampposts (011),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.53093756,78.91498682,lampost,New York
0,Manhattan,0,0,West side of Trinity Place,0,Historic Street Lampposts (012),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.4019635,78.27071951,lampost,New York
0,Manhattan,0,0,Traffic island bounded by Greenwich Street and Trinity Place,0,Historic Street Lampposts (013),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.45652812,78.54296447,lampost,New York
0,Manhattan,0,0,"Washington Street, adjacent to 21-23 Morris Street (21-23 West Street)",0,Historic Street Lampposts (015),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.38026459,78.16258566,lampost,New York
0,Manhattan,0,0,"Morris Street, adjacent to 34-38 Western Union International Plaza",0,Historic Street Lampposts (014),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.27589572,77.64352099,lampost,New York
0,Manhattan,0,0,East side of Western Union International Plaza,0,Historic Street Lampposts (078),LP-01961,Consisting of the property on which the descibed lamppost is situated.,Designated,,6/17/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1961.pdf,31.59229381,79.22240644,lampost,New York
143,Manhattan,508,6,256-258 Mott Street,1005080006,Fourteenth Ward Industrial School of the Children's Aid Society (Astor Memorial Building),LP-00960,"Borough of Manhattan, Tax Map Block 508, Lot 6.",Designated,,7/12/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0960.pdf,269.6183594,3872.514058,school,New York
146,Manhattan,998,41,120 West 46th Street,1009980041,Public School 67,LP-01241,"Borough of Manhattan, Tax Map Block 998, Lot 41.",Designated,"later the High School of the Performing Arts, now the Jacqueline Kennedy Onassis High School for International Careers",12/21/82,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1241.pdf,585.6355364,18456.55876,school,New York
147,Manhattan,886,21,160 Lexington Avenue,1008860021,New York School of Applied Design for Women,LP-00949,"Borough of Manhattan Tax Map Block 886, Lot 21.",Designated,"later Pratt-New York Phoenix School of Design, now Touro College",5/10/77,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0949.pdf,256.385822,3635.194097,school,New York
335,Manhattan,1010,5,163-165 West 57th Street,1010100005,Louis H. Chalif Normal School of Dancing,LP-02041,"Borough of Manhattan Tax Map Block 1010, Lot 5.",Designated,,10/19/99,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2041.pdf,290.932438,4203.173756,school,New York
424,Manhattan,922,8,345 East 15th Street,1009220008,Stuyvesant High School,LP-01958,"Borough of Manhattan Tax Map Block 922, Lot 8.",Designated,,5/20/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1958.pdf,844.8000931,44444.01408,school,New York
486,Manhattan,1496,26,55 East 84th Street,1014960026,Regis High School,LP-00433,"Borough of Manhattan Tax Map Block 1496, Lot 26.",Designated,,11/19/69,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0433.pdf,752.7969706,30695.88,school,New York
505,Manhattan,1400,20,869 Lexington Avenue,1014000020,Saint Vincent Ferrer Priory and School,LP-01052,"Borough of Manhattan Tax Map Block 1400, Lot 20.",Designated,including the Holy Name Society Building,5/19/81,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1052.pdf,873.7690257,47553.0604,school,New York
645,Manhattan,1219,47,132 West 89th Street,1012190047,Public School 166,LP-02072,"Borough of Manhattan Tax Map Block 1219, Lot 47.",Designated,,6/27/00,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2072.pdf,699.1841824,25336.32172,school,New York
649,Manhattan,1830,19,215 West 114th Street,1018300019,Wadleigh High School for Girls,LP-01840,"Borough of Manhattan Tax Map Block 1830, Lot 19.",Designated,now Wadleigh School,7/26/94,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1840.pdf,867.7946903,46963.70394,school,New York
679,Manhattan,1957,78,443-465 West 135th Street,1019570078,New York Training School for Teachers and New York Model School,LP-01859,"Borough of Manhattan Tax Map Block 1957, Lot 78.",Designated,now A. Philip Randolph Campus High School,6/24/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1859.pdf,1147.56626,77305.30001,school,New York
702,Manhattan,1230,1,460-466 West End Avenue,1012300001,Grammar School No. 9,LP-02318,"Borough of Manhattan, Tax Map Block 1230, Lot 1.",Designated,"later Public School 9 John Jasper School, now Mickey Mantle School Public School 811M",7/14/09,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2318.pdf,508.3916748,15629.37283,school,New York
728,Manhattan,392,10,350 East 10th Street,1003920010,(Former) Public School 64,LP-02188,"Manhattan Tax Map: BLock 392, Lot 10.",Designated,,6/20/06,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2188.pdf,684.0516564,28832.39314,school,New York
763,Manhattan,1222,0,121-147 West 91st Street,0,Trinity School,LP-01659,"Borough of Manhattan, Tax Map Block 1222, Lot 12 and Lot 17 in part consisting of the land on which the former St. Agnes Parish House is situated, as indicated on the attached survey map as amended 9/7/88.",Designated,including the Former Saint Agnes Parish House,8/1/89,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1659.pdf,784.5715966,17985.02008,school,New York
785,Manhattan,1633,13,1674 Lexington Avenue,1016330013,Public School 72,LP-01836,"Borough of Manhattan Tax Map Block 1633, Lot 13.",Designated,"later Public School 107, now Julio de Burgos Cultural Center",6/25/96,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1836.pdf,691.5789634,25321.21429,school,New York
0,Manhattan,1713,1,"260 Pleasant Avenue (aka 260-300 Pleasant Avenue, 500-528 East 116th Street)",1017130001,Benjamin Franklin High School (now the Manhattan Center for Science and Mathematics),LP-02596,"Borough of Manhattan Tax Block 1713, Lot 1",Designated,,3/27/18,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2596.pdf,1681.945834,163663.0923,school,New York
